Date,AAL_Close,AAL_Vol,AAPL_Close,AAPL_Vol,ALK_Close,ALK_Vol,AMZN_Close,AMZN_Vol,BHC_Close,BHC_Vol,CS_Close,CS_Vol,DB_Close,DB_Vol,GOOG_Close,GOOG_Vol,GS_Close,GS_Vol,HA_Close,HA_Vol,JNJ_Close,JNJ_Vol,MRK_Close,MRK_Vol,SP500_Close,SP500_Vol
2/3/2016,39.853752,7913700,23.502602,132678400,71.48967,1069900,580.210022,4582200,67.470001,18257500,12.298651,4179000,18.002081,3400100,718.849976,1629000,142.906921,5047500,42.249958,1195000,94.863808,9767000,45.330437,11974100,1986.449951,4666610000
3/3/2016,40.131638,8812800,23.677561,147822800,72.405746,1098500,577.48999,2741300,64.889999,10829400,12.878777,3505400,18.761786,4194300,712.419983,1958000,143.954178,3615800,43.338726,1178000,94.518173,6927200,45.183014,9808800,1993.400024,5081700000
4/3/2016,39.892078,9474100,24.029806,184220400,71.869049,1106700,575.140015,3416500,61.310001,13653400,12.7959,3101600,18.896416,3810300,710.890015,1972100,145.353561,5256700,44.090263,1199800,94.385223,6715700,45.165672,9085800,1999.98999,6049930000
7/3/2016,40.371197,6959700,23.763876,143315600,71.434143,1124200,562.799988,4926900,65.660004,14784700,12.82905,2196800,18.723318,3019500,695.159973,2985100,143.972672,2771900,44.061371,1345300,94.597923,6973500,45.65131,7466300,2001.76001,4968180000
8/3/2016,39.067982,8418300,23.567921,126247600,70.693886,1543100,560.26001,4730000,63.150002,6742500,12.4644,3033800,18.271343,3795000,693.969971,2076300,140.49733,3830400,42.355949,1639800,94.13707,7632900,45.486546,8269000,1979.26001,4641650000
9/3/2016,39.91124,8546300,23.588915,108806800,71.545189,822200,559.469971,4377300,66.860001,9882200,12.398101,1815600,18.25211,2369400,705.23999,1421500,138.931122,3250900,43.377274,1495100,94.686539,7564200,45.408489,9150600,1989.26001,4038120000
10/3/2016,39.892078,5814200,23.600578,134054400,70.684662,1171700,558.929993,3919900,66.150002,6752500,12.447825,3086900,18.530989,10215400,712.820007,2833500,139.959808,4631800,43.107491,1338000,94.952423,10474700,45.998211,12267500,1989.569946,4376790000
11/3/2016,40.697014,5701500,23.854849,109632800,74.737526,1735300,569.609985,3771300,69.550003,6906600,13.201988,3351000,19.829218,5482600,726.820007,1970800,142.665924,4058700,43.695225,862900,95.457581,7763800,46.5406,15532400,2022.189941,4078620000
14-03-2016,40.811993,4568000,23.915501,100304400,73.830711,1232600,573.369995,3454200,69.040001,9407500,13.02795,3181900,19.800367,2893400,730.48999,1718300,142.248962,3317900,44.080631,1010400,95.413284,7242800,46.435635,6532900,2019.640015,3487850000
15-03-2016,40.352039,4445400,24.396051,160270800,74.015793,793900,577.02002,3876800,33.509998,138949800,12.688164,2113400,19.377241,2347800,728.330017,1721000,140.895828,3731400,43.772308,848100,95.5019,8476600,45.858238,9060700,2015.930054,3560280000
16-03-2016,40.543682,4792900,24.720304,153214000,74.515442,846400,574.27002,3537700,33.540001,54134700,12.132902,3368500,18.569454,5348000,736.090027,1624400,139.514923,4310300,44.870708,991000,95.191704,7065100,45.438328,9981300,2027.219971,4057020000
17-03-2016,40.342449,5960600,24.680645,137682800,74.931831,1109300,559.440002,5928100,29.690001,52086900,12.248925,2845300,18.386742,3618600,737.780029,1860800,141.711411,4431700,43.78194,1401600,94.597923,8571100,45.079647,9578400,2040.589966,4530480000
18-03-2016,41.626507,13746000,24.708641,176820800,75.903404,1966300,552.080017,7296900,26.98,58852600,12.530702,2428700,18.530989,2717000,737.599976,2980700,146.057938,7413200,44.176987,2383900,95.271477,14758300,45.709522,14424300,2049.580078,6503140000
21-03-2016,41.655258,4756400,24.706308,142010800,76.116234,1098300,553.97998,5155700,28.98,71332400,12.4644,2287600,18.338659,2315000,742.090027,1836500,144.843842,4410200,44.783997,821600,95.076492,7674700,46.190681,7647100,2051.600098,3376600000
22-03-2016,40.974892,6721600,24.895262,129777600,75.903404,694000,560.47998,4000600,31.889999,54230600,12.224064,2198400,17.992466,2992000,740.75,1269700,142.906921,3521500,44.629833,745100,95.165123,7821700,46.391888,9302300,2049.800049,3418460000
23-03-2016,40.169971,9583400,24.757627,102814000,75.061401,1279200,569.630005,3983700,33.43,39365100,12.199201,2535500,17.309694,3229200,738.059998,1432100,142.7957,3633400,44.995968,1388700,96.15773,8191300,46.435635,9947500,2036.709961,3639510000
24-03-2016,38.809242,12515100,24.650322,104532000,74.570976,1159700,582.950012,5185500,31.09,24030300,11.90085,2767900,16.867338,4046600,735.299988,1594900,141.7948,3693400,44.591293,1144000,95.989334,6284500,46.426884,7566200,2035.939941,3407720000
28-03-2016,39.202126,6402800,24.538349,77645600,75.403755,1267900,579.869995,3121500,28.860001,27494100,11.942288,1004200,16.934652,1648100,733.530029,1301300,142.573288,2308600,44.157715,1079000,95.918434,4738100,46.216923,6046800,2037.050049,2809090000
29-03-2016,39.623764,6794000,25.119209,124760400,76.199532,1196400,593.859985,4392600,28.98,26876000,11.76825,3056900,16.780787,2583500,744.77002,1903800,143.676147,2919500,45.496998,1104000,96.724907,6612800,46.645592,7376700,2055.01001,3822330000
30-03-2016,39.652512,6076800,25.557766,182404400,76.181007,985800,598.690002,3890500,27.07,32980100,11.784825,2465200,16.463442,4406800,750.530029,1782400,145.038498,3130600,45.564438,732500,96.583122,5248200,46.558102,6403900,2063.949951,3590310000
31-03-2016,39.297958,8138000,25.424799,103553600,75.894157,1102400,593.640015,2681800,26.299999,44511900,11.710238,1897800,16.290346,3581000,744.950012,1718800,145.483322,2927300,45.46809,680200,95.891823,8167700,46.286907,8335000,2059.73999,3715280000
1/4/2016,37.870159,11244100,25.658073,103496000,75.884911,1021400,598.5,2917400,28.1,39600700,11.652226,2007700,16.415359,3216800,749.909973,1576700,148.115326,3373400,44.340778,1148900,96.769257,9043200,46.978024,8683100,2072.780029,3749990000
4/4/2016,37.726421,7831200,25.921675,149424800,73.025688,6457100,593.190002,2470800,26.110001,26096300,11.602501,2737900,16.098015,3588800,745.289978,1134200,146.215454,2478100,45.892033,1586400,96.237473,10668900,47.590393,10249600,2066.129883,3485710000
5/4/2016,37.30479,7648400,25.616087,106314800,73.728928,2760900,586.140015,2308900,28.73,48847300,11.063813,5450100,15.319079,4439900,737.799988,1132300,143.972672,2822700,46.104004,1169900,96.556519,7939000,47.45042,9000800,2045.170044,4154920000
6/4/2016,37.276047,5650000,25.88435,105616400,73.691917,1659300,602.080017,2849900,34.169998,75543600,11.171551,2498100,15.540258,3028900,745.690002,1053700,143.824448,2927400,46.046192,752900,96.973068,6828700,48.66642,12480400,2066.659912,3750800000
7/4/2016,36.758587,8206700,25.319826,127207600,72.433495,1481100,591.429993,3189000,35.509998,66830700,10.931212,2893800,14.819022,5395900,740.280029,1453200,139.394501,4786800,45.58371,897000,96.840118,7822900,48.482716,10536800,2041.910034,3801250000
8/4/2016,36.892742,6087400,25.347818,94326800,73.173737,910900,594.599976,2591900,33.669998,32729700,11.246139,2418000,15.261379,3583300,739.150024,1290800,139.273987,3122200,46.441231,660100,96.689476,6301600,48.430222,6987400,2047.599976,3359530000
11/4/2016,37.113148,7932300,25.431795,117630000,72.618553,1423100,595.929993,2704300,31.35,44405100,11.469902,2002700,15.309463,3515000,736.099976,1220100,141.053391,3464300,46.248528,800000,96.574265,6823900,48.159031,7065600,2041.98999,3567840000
12/4/2016,37.55394,6426000,25.763046,108929200,73.331055,977500,603.169983,2641100,31.99,36609100,11.710238,2916300,15.386395,5476800,743.090027,1353000,143.008835,2732900,46.67247,643000,97.132591,8412300,48.412727,5937000,2061.719971,4239740000
13-04-2016,38.272629,12493500,26.136292,133029200,75.755356,1118500,614.820007,4228300,33.099998,33765600,12.497551,3917300,16.694239,6810700,751.719971,1707100,148.143158,5151100,47.925041,915700,97.371887,5758300,48.95512,8444500,2082.419922,4191830000
14-04-2016,39.451279,10133400,26.150288,101895600,75.746117,1153200,620.75,3512100,32.360001,32401300,12.439539,2387400,16.617306,3958300,753.200012,1135300,149.125504,3067100,48.252636,996800,97.345291,4457100,49.383778,8356700,2082.780029,3765870000
15-04-2016,39.202126,6982200,25.625418,187756000,76.227257,1103900,625.890015,2887700,32.139999,22162500,12.340088,2023300,16.636539,2220800,759,1809300,146.910553,3467900,48.339352,1212400,97.646606,10057900,49.112583,8434400,2080.72998,3701450000
18-04-2016,39.211716,5245700,25.072552,243286000,76.09774,970400,635.349976,4360900,33.34,20695300,12.530702,3018300,17.011583,2847200,766.609985,1558800,147.373917,3031500,48.137012,992300,98.311302,7772500,49.436283,7794200,2094.340088,3316880000
19-04-2016,39.614185,6650200,24.939585,129539600,75.986725,932200,627.900024,4055900,33.450001,19784600,12.779326,2936200,17.15583,3408200,753.929993,2030500,150.738037,5832200,48.609131,648000,99.862221,10526400,49.742466,7644200,2100.800049,3896830000
20-04-2016,39.53751,5018200,24.990908,122444000,75.505531,1206800,632.98999,2609400,33.529999,11327900,13.110826,3958200,18.002081,4736200,752.669983,1529200,154.750961,4802200,48.503147,813500,100.659851,8213400,49.497513,8520900,2102.399902,4184880000
21-04-2016,38.33971,10782600,24.720304,126210000,73.45134,1503900,631,2596300,33.349998,12952800,12.920213,3552000,17.954,4380300,759.140015,3060500,153.212524,4165100,47.828682,1756300,100.651001,7884500,49.515003,10535300,2091.47998,4175290000
22-04-2016,36.614849,20939500,24.652653,134732400,71.07328,2540600,620.5,5083900,35.98,26371300,12.945076,3401700,18.165562,2742100,718.77002,5951900,154.537781,2680300,42.394489,4210600,100.42942,7508700,49.637482,7093500,2091.580078,3790580000
25-04-2016,35.455364,12670100,24.512693,112126400,68.889542,2335200,626.200012,2682900,35.16,34326900,12.605289,2705300,17.444324,3293400,723.150024,1959200,152.999359,2473000,42.336674,1723000,100.597809,6139900,49.182571,8280200,2087.790039,3319740000
26-04-2016,35.378708,14692700,24.342396,224064800,68.797012,1803100,616.880005,2521400,36.23,15941100,12.853913,2982200,17.925148,2173500,708.140015,2744600,153.694458,2251600,42.404121,1180000,100.066078,5853600,49.025101,7226600,2091.699951,3557190000
27-04-2016,35.177475,12305000,22.819101,458408400,68.084526,1357700,606.570007,4068800,34.919998,13349500,12.853913,4200600,18.290577,3547800,705.840027,3098600,154.695343,3323600,42.625729,1170700,99.941986,5759300,49.261307,6941400,2095.149902,4100110000
28-04-2016,34.468365,9836800,22.121607,328970800,66.631783,1032700,602,7872600,35.25,14667500,12.89535,4051000,18.713703,3936000,691.02002,2867300,152.25798,2528000,41.903099,1082100,99.684982,6640000,48.762661,9094700,2075.810059,4309840000
29-04-2016,33.241791,17807200,21.867334,274126000,65.169785,2065600,659.590027,10310700,33.360001,35688300,12.605289,3908200,18.232878,3539300,693.01001,2487700,152.091171,2890800,40.534908,1277300,99.330482,7774500,47.975307,13228000,2065.300049,4704720000
2/5/2016,33.088032,8829800,21.844006,192640400,65.262299,1100200,683.849976,6578500,32.650002,55110200,12.638438,2583000,17.771286,3336100,698.210022,1645300,154.009552,1998400,41.20937,941600,99.924278,5178800,48.377728,9678900,2081.429932,3841110000
3/5/2016,33.232189,10674200,22.203251,227325200,65.151291,1408800,671.320007,4923400,35.790001,65690100,12.0666,4241700,16.675007,5376300,692.359985,1543800,151.192184,2777000,40.843231,773900,99.871078,7554500,48.185272,7601200,2063.370117,4173390000
4/5/2016,31.915586,13412400,21.972309,164102000,63.93911,1263100,670.900024,4635500,34.790001,53419800,11.834551,2964300,16.540375,3135900,695.700012,1693500,148.347061,3203900,39.340157,910900,99.454544,5214600,47.94907,7706000,2051.120117,4058560000
5/5/2016,31.531174,11606100,21.883125,143562000,63.976139,1249000,659.090027,4884100,34.490002,24624000,11.677089,2361800,16.030701,4837600,701.429993,1683500,147.846558,2366200,39.648483,742700,100.039482,5404300,47.319195,11225200,2050.629883,4008530000
6/5/2016,31.742601,12749100,21.761086,174799600,63.393185,1190400,673.950012,4365300,29.889999,36436900,11.602501,5198300,16.261497,4060700,711.119995,1829300,147.216385,2307000,40.640892,894200,99.915413,6099900,46.890533,10526300,2057.139893,3796350000
9/5/2016,31.656111,9312500,21.777508,131745600,63.661518,1278600,679.75,3982200,28.07,42832800,11.660514,5473300,16.078781,2707200,712.900024,1510300,145.974518,2097900,40.602356,538600,100.783913,6512700,47.327942,7975400,2058.689941,3788620000
10/5/2016,32.453758,8124400,21.925369,134747200,64.151955,935700,703.070007,6105600,27.91,35247300,12.140364,4643900,16.49229,2444300,723.179993,1569600,149.59816,2379600,41.276821,959600,101.625847,8356400,47.835342,6486200,2084.389893,3600200000
11/5/2016,31.579233,8148600,21.71179,114876400,62.551151,3733300,713.22998,7338200,26.35,27739200,11.677457,5225600,16.059549,3271500,715.289978,1692100,147.744644,2096900,41.267185,852100,101.360001,6680700,47.511658,6572900,2064.459961,3821980000
12/5/2016,30.108864,14228200,21.202499,305258800,60.672768,27347100,717.929993,5048200,24.93,53554900,11.476573,4696200,15.963386,2829100,713.309998,1360700,146.493515,2448100,39.947166,984800,101.235924,7156300,47.345436,8244300,2064.110107,3782390000
13-05-2016,30.281847,10132500,21.244749,177571200,61.311237,2238100,709.919983,4763400,25.9,33870000,11.223287,3726900,15.761438,2349100,710.830017,1314500,143.963425,2550100,40.10133,745400,100.642136,6779900,47.135483,7125200,2046.609985,3579880000
16-05-2016,30.868067,12397800,22.033329,245039200,61.35751,2451200,710.659973,5432900,27.049999,46843900,11.23202,2736400,15.742206,2368200,716.48999,1317100,144.000504,3177700,40.59272,827600,101.422043,6222900,47.809109,6649100,2066.659912,3501360000
17-05-2016,31.367804,13303400,21.941797,187667600,60.552494,2756600,695.27002,5121400,29.08,56771100,11.188349,3675800,15.540258,3592800,706.22998,2001200,143.323975,2701500,40.294037,1006700,100.881409,9233900,47.520412,11794000,2047.209961,4108960000
18-05-2016,31.338974,9136300,22.192921,168249600,61.459293,1734600,697.450012,4283200,27.860001,32801800,11.546448,4998700,16.107632,4286000,706.630005,1766800,148.226563,3653300,40.756516,935800,100.668716,8267900,47.826588,7391200,2047.630005,4101320000
19-05-2016,30.896898,8875400,22.108427,121768400,60.506214,1737400,698.52002,3025600,26.26,33025900,11.756063,5211900,16.146099,3265600,700.320007,1670200,143.37027,4712000,39.715931,824100,100.012894,8232200,47.747868,8733900,2040.040039,3846770000
20-05-2016,30.762354,7278000,22.34782,128104000,60.594479,1131800,702.799988,2916200,27.469999,29892200,11.965681,3672200,16.261497,2165900,709.73999,1828400,143.194229,3247800,39.802639,580700,100.539497,7435200,48.211514,8633100,2052.320068,3507650000
23-05-2016,30.493271,6498400,22.631807,152074400,60.715286,1269800,696.75,2595100,26.209999,24581400,12.035555,3136700,16.280727,3441700,704.23999,1330700,144.065369,2767600,39.600311,503000,100.111099,6462300,48.045296,5570300,2048.040039,3055480000
24-05-2016,30.896898,6962700,22.976812,140560800,62.136997,1724300,704.200012,3033800,26.110001,22379900,12.315045,2389400,16.703856,2700300,720.090027,1929500,146.04866,3038800,40.6698,471700,100.584129,6125300,48.640179,6311200,2076.060059,3627340000
25-05-2016,30.916122,7401800,23.380487,152675200,62.174171,1413800,708.349976,3267700,27.120001,22340000,12.550864,3203500,17.300077,3398300,725.27002,1629200,149.440598,3259900,40.10133,559000,101.173233,5453800,49.488762,9592200,2090.540039,3859160000
26-05-2016,30.281847,7222800,23.565899,225324800,61.45866,1347000,714.909973,2446700,26.940001,14405600,12.507195,2386800,17.357777,2525900,724.119995,1576300,147.559265,2576100,39.706291,506500,100.771576,3973600,49.331291,5720500,2090.100098,3230990000
27-05-2016,30.416388,8573700,23.551815,145364800,62.09053,1086700,712.23999,2249200,28.42,34206400,12.489727,2858400,17.434708,1777800,732.659973,1975000,148.452606,2157000,39.918262,486200,100.914391,4647000,49.410034,7508800,2099.060059,3079150000
31-05-2016,30.666256,9618700,23.436817,169228800,61.700249,1329700,722.789978,3618300,28.450001,16554400,11.948214,4275200,17.117363,2955800,735.719971,2129500,148.406097,2916100,38.983658,951300,100.584129,10104700,49.217571,9468500,2096.949951,4514410000
1/6/2016,30.704693,6415500,23.108234,116693200,61.291397,1859700,719.440002,3263100,29.790001,32987800,11.799734,4156900,16.944267,3892700,734.150024,1253600,148.86203,2581600,38.588612,1260000,100.664467,4748900,49.278801,6691000,2099.330078,3525170000
2/6/2016,30.435608,6813300,22.934566,160766400,61.272816,1296100,728.23999,3026600,29.41,30095800,11.922011,2633500,16.867338,2096000,730.400024,1341800,148.219971,2257100,38.839134,688700,102.190765,7310800,49.707466,7295500,2105.26001,3632720000
3/6/2016,29.609127,12424100,22.981503,114019600,60.473686,1672800,725.539978,3367300,28.870001,19169400,11.659989,5416100,16.405745,4467700,722.340027,1226300,144.860641,4329300,38.106857,992000,102.43177,6881700,49.550003,5436900,2099.129883,3627780000
6/6/2016,30.04159,8335400,23.148138,93170000,60.594479,1453500,726.72998,2704800,28.85,20989100,11.677457,3412600,16.482676,2433700,716.549988,1565300,146.154114,2540400,37.981602,902400,103.33326,6349400,50.013649,6904000,2109.409912,3442020000
7/6/2016,31.098719,12424200,23.242016,89638000,61.63522,1813200,723.73999,2732500,24.639999,104121600,11.764798,2526700,16.607689,2107100,716.650024,1336200,144.395386,2489700,39.860458,994900,103.297569,6417400,49.864933,6252400,2112.129883,3534730000
8/6/2016,31.242867,8173100,23.220892,83392400,61.69096,1553300,726.640015,2223400,23.92,45444200,11.756063,1969600,16.396126,2133800,728.280029,1583700,143.902161,2426800,39.976078,996300,103.360031,5863800,50.407322,7790100,2119.120117,3562060000
9/6/2016,32.098186,8188300,23.387529,106405600,62.722401,2062500,727.650024,2170300,25.48,41598400,11.354296,4600200,16.069166,2793800,728.580017,988900,142.53421,2711700,40.149509,675600,104.431129,7375500,50.0224,9227700,2115.47998,3290320000
10/6/2016,31.848307,8252300,23.195082,126851600,62.183441,1117800,717.909973,3425700,24.139999,23881000,10.856455,5383800,15.136366,7059600,719.409973,1216400,139.481979,4335700,38.511543,986400,104.440071,6067400,49.698715,9531700,2096.070068,3515010000
13-06-2016,30.560539,9225600,22.845379,152082000,59.739597,1481900,715.23999,3352200,23.780001,23486900,10.559496,6519500,14.597842,4814100,718.359985,1258900,138.309448,3385800,36.29546,1115500,104.243698,7940900,49.487045,6204800,2079.060059,3392030000
14-06-2016,29.176666,13802900,22.873541,127727600,57.165665,2078500,719.299988,2506900,24.139999,24178300,10.306208,6155200,14.165099,6419100,718.27002,1306100,136.03891,5069600,35.177788,1204600,104.538246,6378400,49.610519,8594200,2075.320068,3759770000
15-06-2016,29.301603,8152300,22.798441,117780800,56.831139,2381200,714.26001,2709400,23.66,15405700,10.411016,5231100,14.251648,5816800,718.919983,1214500,136.011002,2981400,35.264503,1038600,103.904526,6371400,49.469406,7648800,2071.5,3544720000
16-06-2016,28.004217,18236700,22.89467,125307200,56.097054,1750200,717.51001,3098000,22.42,25170400,10.550761,6286800,14.32858,7838200,710.359985,1982500,136.448364,3499200,34.879101,788900,104.109825,6664300,50.712978,22052200,2077.98999,3628280000
17-06-2016,28.196426,15301900,22.373636,244032800,55.641735,2438000,706.390015,5897800,22.040001,22955500,10.961265,5665600,15.020967,6051600,691.719971,3402400,135.5271,4296500,34.811657,760400,103.074425,10702200,49.293011,17484400,2071.219971,4952630000
20-06-2016,28.552002,8359300,22.319662,137647600,55.270046,1786800,714.01001,3677200,22.52,22765700,11.214552,4241400,15.67489,5688800,693.710022,2082500,137.490601,3338900,34.724941,775900,104.020561,5588200,49.513504,8698700,2083.25,3467440000
21-06-2016,28.849916,8922900,22.509762,142185600,56.180683,1842700,715.820007,2137500,21.639999,28330600,11.415435,2680200,16.165331,4874700,695.940002,1465600,138.048935,2424600,35.0718,611600,103.699211,5493500,49.610519,6403000,2088.899902,3232880000
22-06-2016,28.724991,6675900,22.425274,116876400,55.455898,1331300,710.599976,2260500,21.639999,21992100,11.459105,4893200,16.223032,4824300,697.460022,1184300,137.853485,2487600,34.802021,705300,103.949127,5833800,50.307281,12477500,2085.449951,3168160000
23-06-2016,29.147839,9139900,22.554356,128960800,54.954105,1764500,722.080017,2825000,22.25,18161600,11.98315,4731700,17.15583,6265100,701.869995,2171400,142.059662,2940500,35.572826,1135000,104.770309,6775900,50.871727,6968400,2113.320068,3297940000
24-06-2016,25.995686,36049900,21.920677,301245600,52.491684,3622400,698.960022,7632500,20.27,27977000,10.05292,17461700,14.155483,18288300,675.219971,4449000,132.009552,9442200,34.320267,1573500,103.208305,13939500,49.284191,17258600,2037.410034,7597450000
27-06-2016,24.285061,23170100,21.601484,181958400,51.720436,3100800,691.359985,5568000,18.73,25562400,9.170778,17287100,13.33808,10609400,668.26001,2629000,129.822723,7381000,35.49575,2026800,104.029472,10877400,48.781467,13093300,2000.540039,5431220000
28-06-2016,25.726597,20026100,21.965269,161779600,52.696106,1969300,707.950012,4037000,20,24809900,9.214449,11414100,13.626575,7835100,680.039978,2173800,132.521378,5041500,36.353275,1066000,105.529007,10089600,49.019611,12760100,2036.089966,4385810000
29-06-2016,26.620348,15008800,22.155369,146124000,53.606739,1878600,715.599976,3070100,20.27,17599900,9.293054,14492300,13.549644,8707600,684.109985,1932600,135.39682,3804100,36.170208,1380300,106.510826,8341500,50.316093,9813800,2070.77002,4241740000
30-06-2016,27.206568,11148300,22.43701,143345600,54.164276,1792100,715.619995,2855100,20.139999,14170000,9.34546,7374900,13.203449,12054500,692.099976,1597700,138.262939,4528600,36.574879,901600,108.269218,11559900,50.809994,9277700,2098.860107,4622820000
1/7/2016,28.186813,13250000,22.50507,104106000,54.582428,1421500,725.679993,2920400,20.440001,31070400,9.493939,6760000,13.376547,7633700,699.210022,1344700,137.955856,3096800,36.863934,624800,108.260292,7051400,51.101048,7868300,2102.949951,3458890000
5/7/2016,27.802406,9467000,22.293844,110820800,54.480221,1352300,728.099976,2431400,19.950001,17821200,8.969894,5821000,12.886106,7357600,694.950012,1462600,134.419708,3943000,36.690502,537400,109.134987,9334100,51.153957,7394100,2088.550049,3658380000
6/7/2016,27.245014,18757500,22.42058,123796400,54.396584,2203500,737.609985,3938200,23.059999,47089700,9.013564,4788500,12.472597,9924300,697.77002,1411900,135.471237,2941800,37.731098,894600,109.465263,9332400,52.17704,14327700,2099.72998,3909380000
7/7/2016,28.254086,11779800,22.516806,100558400,55.260761,1228500,736.570007,2945800,23.49,43033600,8.91749,4893900,12.116786,8240400,695.359985,1304200,136.792694,2578300,38.95475,993200,109.34922,6058700,51.841892,9351900,2097.899902,3604550000
8/7/2016,28.869146,13659300,22.690481,115648400,55.623158,2276400,745.809998,3429200,23.25,22218700,9.135842,4672000,12.472597,6053800,705.630005,1575200,139.937943,3281400,40.708347,1456300,109.652695,6129900,52.344608,9479400,2129.899902,3607500000
11/7/2016,29.945486,12374400,22.760891,95179600,55.901913,1519400,753.780029,3195300,23.09,15077100,9.397865,4835800,12.789941,5739400,715.090027,1111800,141.622284,3041600,41.720028,989900,109.724098,6711600,52.335793,7336700,2137.159912,3253340000
12/7/2016,33.309063,25515700,22.864161,96670000,58.773205,2451400,748.210022,5623700,23.219999,19457000,9.66862,14063900,13.559261,7882500,720.640015,1336900,146.023804,5110800,42.423389,1336300,109.715164,6415900,52.565098,8401300,2152.139893,4097820000
13-07-2016,33.107258,15215100,22.735071,103568800,58.698875,1772100,742.630005,4142300,21.620001,66542100,9.493939,12970900,13.415012,5461100,716.97998,935900,146.954391,4276400,42.249958,697000,109.786568,5230800,52.521008,6793200,2152.429932,3502320000
14-07-2016,34.481514,16884400,23.185694,155676000,60.26926,2132100,741.200012,2390500,23.02,49842700,9.852035,6683700,13.982387,7149900,720.950012,950200,151.253601,5087700,42.741352,623100,109.94725,5322700,52.609196,7345500,2163.75,3465610000
15-07-2016,34.491123,9817100,23.183344,120548000,60.436523,2810000,735.440002,3121400,22.860001,19623800,9.895706,2840400,13.876605,3496700,719.849976,1279300,150.416092,3078400,42.808796,1052900,109.786568,7192800,52.591564,8162700,2161.73999,3122600000
18-07-2016,34.625668,8606800,23.429779,145975600,59.693138,1430600,736.070007,2954900,23.5,23979700,9.991781,3056400,13.982387,4330100,733.780029,1295500,151.988754,4734500,42.84734,466100,109.911537,6599200,52.053558,8769200,2166.889893,3009310000
19-07-2016,34.606449,7956300,23.439165,95119600,59.349327,1253200,739.950012,2216800,23.540001,24888700,9.886971,2524400,13.472713,4685300,736.960022,1227500,150.202087,5399700,42.375221,557700,111.794884,11325700,51.73605,8881300,2163.780029,2968340000
20-07-2016,34.519951,13098400,23.460289,105104000,58.99622,1918300,745.719971,2214000,24.57,33733700,10.105324,2932500,13.751591,3135500,741.190002,1289700,150.537048,3547800,42.163239,885300,111.696686,7334600,51.850708,6476000,2173.02002,3211860000
21-07-2016,33.59737,16429900,23.335901,130808000,60.129875,2829200,744.429993,2317100,24.48,15526300,10.140261,2331500,13.886221,4026100,738.630005,1026300,148.936493,2855500,41.893463,1430500,111.705612,5492600,51.850708,6047100,2165.169922,3438900000
22-07-2016,34.942806,14704700,23.155182,113254800,60.027657,1784800,744.859985,2277700,22.82,23491900,10.079122,1895500,13.799674,2024200,742.73999,1259800,149.271515,1811700,44.572018,2157600,111.598495,5839200,51.877163,6269500,2175.030029,3023280000
25-07-2016,34.404636,9526700,22.845379,161531600,60.771034,1580600,739.609985,2679300,22.85,15622100,10.166463,3473800,13.847754,2481800,739.77002,1032400,149.364594,1956100,43.569965,1161300,111.473549,4880600,51.647865,8037200,2168.47998,3057240000
26-07-2016,35.125408,8871200,22.688135,224959200,61.821072,1535100,735.590027,2529700,23.049999,10845400,10.105324,2064000,13.636193,3265300,738.419983,1186700,149.969437,2150100,44.629833,853300,111.705612,5589900,51.47147,7150800,2169.179932,3442350000
27-07-2016,34.789043,6671200,24.162024,369379200,63.066223,2404700,736.669983,2913100,23.49,12580000,10.157729,3863700,13.107285,7702500,741.77002,1512500,149.811218,2317200,44.205891,694100,111.366425,4812600,51.683132,7888800,2166.580078,3995500000
28-07-2016,34.92358,6518800,24.488249,159479200,63.614452,1845900,752.609985,7617600,23.129999,8352400,9.843302,6037900,12.741858,5227900,745.909973,3530200,149.383194,2047400,44.080631,422000,111.089737,4320400,51.533203,7289700,2170.060059,3664240000
29-07-2016,34.116333,9138600,24.457745,110934800,62.462231,2003100,758.809998,6777100,22.299999,12476900,10.096591,3971100,12.924571,6928200,768.789978,3841500,147.782608,2388200,43.86866,740100,111.777008,7020900,51.73605,8491200,2173.600098,4038840000
1/8/2016,34.212429,7059000,24.889585,152671600,62.861771,1317600,767.73999,3578200,20.889999,20760700,9.904441,3645400,12.568761,4861400,772.880005,2700500,147.19635,2316300,44.109535,499900,111.928757,4615100,51.73605,8871200,2170.840088,3505990000
2/8/2016,32.203899,12100400,24.521116,135266400,60.297131,2138800,760.580017,3603300,21.17,13989200,9.441535,6099400,12.097552,7635000,771.070007,1784500,145.223541,3182800,43.078575,1075000,111.437843,7158700,51.445011,6826300,2157.030029,3848750000
3/8/2016,32.271362,8254200,24.828569,120810400,60.492268,1055400,754.640015,3581500,22.360001,14920200,9.624951,4786300,12.203334,7207300,773.179993,1287400,147.3452,2284700,43.011135,530600,110.589897,5310600,50.84528,9637300,2163.790039,3786530000
4/8/2016,32.367748,6384700,24.981947,109634800,60.492268,915600,760.77002,3178200,22.24,12359600,9.633684,3894800,12.212951,3763500,771.609985,1140300,147.075394,2005700,42.91478,576600,110.554199,4728200,51.012844,5541400,2164.25,3709200000
5/8/2016,33.196705,16437200,25.361853,162213600,61.542294,962200,765.97998,2704400,21.959999,11437500,9.878238,4388700,12.645693,6015600,782.219971,1801200,150.834869,2676100,44.090263,609800,110.893364,5146900,56.322266,72876000,2182.870117,3663070000
